State,Commodity,Field,Value,Unit,Year
Idaho,Nonmetallic minerals,tmiles_in,857.355967,million ton-miles,2022
Idaho,Gravel,tmiles_within,620.651325,million ton-miles,2022
Idaho,Gravel,tmiles_out,1348.821362,million ton-miles,2022
Idaho,Gravel,tmiles_in,792.176904,million ton-miles,2022
Idaho,Fertilizers,tmiles_within,481.625426,million ton-miles,2022
Idaho,Fertilizers,tmiles_out,921.96793,million ton-miles,2022
Idaho,Fertilizers,tmiles_in,743.029077,million ton-miles,2022
Idaho,Waste/scrap,tmiles_within,427.18106,million ton-miles,2022
Idaho,Waste/scrap,tmiles_out,386.934675,million ton-miles,2022
Idaho,Waste/scrap,tmiles_in,658.732961,million ton-miles,2022
Illinois,Cereal grains,tmiles_within,16773.79942,million ton-miles,2022
Illinois,Cereal grains,tmiles_out,36016.40483,million ton-miles,2022
Illinois,Cereal grains,tmiles_in,56388.1185,million ton-miles,2022
Illinois,Other ag prods.,tmiles_within,4853.679853,million ton-miles,2022
Illinois,Other ag prods.,tmiles_out,28709.05312,million ton-miles,2022
Illinois,Other ag prods.,tmiles_in,19779.44578,million ton-miles,2022
Illinois,Gravel,tmiles_within,4634.143735,million ton-miles,2022
Illinois,Gravel,tmiles_out,14504.94,million ton-miles,2022
Illinois,Gravel,tmiles_in,14597.01634,million ton-miles,2022
Illinois,Gasoline,tmiles_within,3562.985581,million ton-miles,2022
Illinois,Gasoline,tmiles_out,13657.70189,million ton-miles,2022
Illinois,Gasoline,tmiles_in,12797.29621,million ton-miles,2022
Illinois,Fuel oils,tmiles_within,2653.901251,million ton-miles,2022
Illinois,Fuel oils,tmiles_out,13641.54026,million ton-miles,2022
Illinois,Fuel oils,tmiles_in,8968.382739,million ton-miles,2022
Illinois,Animal feed,tmiles_within,2243.640092,million ton-miles,2022
Illinois,Animal feed,tmiles_out,13565.46805,million ton-miles,2022
Illinois,Animal feed,tmiles_in,8459.864308,million ton-miles,2022
Illinois,Coal-n.e.c.,tmiles_within,2176.074648,million ton-miles,2022
Illinois,Coal-n.e.c.,tmiles_out,12289.37517,million ton-miles,2022
Illinois,Coal-n.e.c.,tmiles_in,8363.999258,million ton-miles,2022
Illinois,Nonmetal min. prods.,tmiles_within,2151.191519,million ton-miles,2022
Illinois,Nonmetal min. prods.,tmiles_out,10466.96481,million ton-miles,2022
Illinois,Nonmetal min. prods.,tmiles_in,7488.619827,million ton-miles,2022
Illinois,Fertilizers,tmiles_within,1168.880557,million ton-miles,2022
Illinois,Fertilizers,tmiles_out,8774.056685,million ton-miles,2022
Illinois,Fertilizers,tmiles_in,6623.058981,million ton-miles,2022
Illinois,Other foodstuffs,tmiles_within,1130.693964,million ton-miles,2022
Illinois,Other foodstuffs,tmiles_out,8548.837507,million ton-miles,2022
Illinois,Other foodstuffs,tmiles_in,6057.309726,million ton-miles,2022
Indiana,Gravel,tmiles_within,5071.402082,million ton-miles,2022
Indiana,Gravel,tmiles_out,13457.20613,million ton-miles,2022
Indiana,Gravel,tmiles_in,27997.03393,million ton-miles,2022
Indiana,Cereal grains,tmiles_within,4616.629296,million ton-miles,2022
Indiana,Cereal grains,tmiles_out,12352.58931,million ton-miles,2022
Indiana,Cereal grains,tmiles_in,12317.87177,million ton-miles,2022
Indiana,Coal-n.e.c.,tmiles_within,2330.982794,million ton-miles,2022
Indiana,Coal-n.e.c.,tmiles_out,10887.81377,million ton-miles,2022
Indiana,Coal-n.e.c.,tmiles_in,12188.38766,million ton-miles,2022
Indiana,Other ag prods.,tmiles_within,1701.111538,million ton-miles,2022
Indiana,Other ag prods.,tmiles_out,7527.871002,million ton-miles,2022
Indiana,Other ag prods.,tmiles_in,7148.460609,million ton-miles,2022
Indiana,Coal,tmiles_within,1626.736003,million ton-miles,2022
Indiana,Coal,tmiles_out,7299.858548,million ton-miles,2022
Indiana,Coal,tmiles_in,5219.264272,million ton-miles,2022
Indiana,Nonmetal min. prods.,tmiles_within,1231.748868,million ton-miles,2022
Indiana,Nonmetal min. prods.,tmiles_out,6282.364811,million ton-miles,2022
Indiana,Nonmetal min. prods.,tmiles_in,5044.732788,million ton-miles,2022
Indiana,Base metals,tmiles_within,1046.566198,million ton-miles,2022
Indiana,Base metals,tmiles_out,5379.160582,million ton-miles,2022
Indiana,Base metals,tmiles_in,4528.825648,million ton-miles,2022
Indiana,Gasoline,tmiles_within,861.800131,million ton-miles,2022
Indiana,Gasoline,tmiles_out,3549.359717,million ton-miles,2022
Indiana,Gasoline,tmiles_in,4010.359917,million ton-miles,2022
Indiana,Waste/scrap,tmiles_within,808.125089,million ton-miles,2022
Indiana,Waste/scrap,tmiles_out,3115.890315,million ton-miles,2022
Indiana,Waste/scrap,tmiles_in,3668.623451,million ton-miles,2022
Indiana,Other foodstuffs,tmiles_within,786.276483,million ton-miles,2022
Indiana,Other foodstuffs,tmiles_out,3079.464679,million ton-miles,2022
Indiana,Other foodstuffs,tmiles_in,3352.44957,million ton-miles,2022
Iowa,Cereal grains,tmiles_within,19959.67976,million ton-miles,2022
Iowa,Cereal grains,tmiles_out,17957.45665,million ton-miles,2022
Iowa,Cereal grains,tmiles_in,12725.8545,million ton-miles,2022
Iowa,Gravel,tmiles_within,5699.842956,million ton-miles,2022
Iowa,Gravel,tmiles_out,15412.09502,million ton-miles,2022
Iowa,Gravel,tmiles_in,7423.64964,million ton-miles,2022
Iowa,Animal feed,tmiles_within,4705.059097,million ton-miles,2022
Iowa,Animal feed,tmiles_out,13486.63517,million ton-miles,2022
Iowa,Animal feed,tmiles_in,3570.192206,million ton-miles,2022
Iowa,Other ag prods.,tmiles_within,3301.724918,million ton-miles,2022
Iowa,Other ag prods.,tmiles_out,12344.1048,million ton-miles,2022
Iowa,Other ag prods.,tmiles_in,3535.510044,million ton-miles,2022
Iowa,Nonmetal min. prods.,tmiles_within,1698.25669,million ton-miles,2022
Iowa,Nonmetal min. prods.,tmiles_out,9338.743916,million ton-miles,2022
Iowa,Nonmetal min. prods.,tmiles_in,2534.952301,million ton-miles,2022
Iowa,Fertilizers,tmiles_within,1500.773895,million ton-miles,2022
Iowa,Fertilizers,tmiles_out,6734.432883,million ton-miles,2022
Iowa,Fertilizers,tmiles_in,2039.562072,million ton-miles,2022
Iowa,Coal-n.e.c.,tmiles_within,1326.865658,million ton-miles,2022
Iowa,Coal-n.e.c.,tmiles_out,3416.471975,million ton-miles,2022
Iowa,Coal-n.e.c.,tmiles_in,2027.076394,million ton-miles,2022
Iowa,Other foodstuffs,tmiles_within,1325.87285,million ton-miles,2022
Iowa,Other foodstuffs,tmiles_out,3401.633354,million ton-miles,2022
Iowa,Other foodstuffs,tmiles_in,1974.852179,million ton-miles,2022
Iowa,Live animals/fish,tmiles_within,1262.887185,million ton-miles,2022
Iowa,Live animals/fish,tmiles_out,3129.742875,million ton-miles,2022
Iowa,Live animals/fish,tmiles_in,1812.402045,million ton-miles,2022
Iowa,Waste/scrap,tmiles_within,548.891194,million ton-miles,2022
Iowa,Waste/scrap,tmiles_out,2912.281342,million ton-miles,2022
Iowa,Waste/scrap,tmiles_in,1800.633862,million ton-miles,2022
Kansas,Cereal grains,tmiles_within,13888.14461,million ton-miles,2022
Kansas,Cereal grains,tmiles_out,14148.57592,million ton-miles,2022
Kansas,Cereal grains,tmiles_in,11003.19838,million ton-miles,2022
Kansas,Fuel oils,tmiles_within,2211.346159,million ton-miles,2022
Kansas,Fuel oils,tmiles_out,13339.17851,million ton-miles,2022
Kansas,Fuel oils,tmiles_in,9969.268482,million ton-miles,2022
Kansas,Gravel,tmiles_within,2105.184002,million ton-miles,2022
Kansas,Gravel,tmiles_out,4281.539628,million ton-miles,2022
Kansas,Gravel,tmiles_in,2570.727321,million ton-miles,2022
Kansas,Other ag prods.,tmiles_within,1960.873295,million ton-miles,2022
Kansas,Other ag prods.,tmiles_out,2836.873842,million ton-miles,2022
Kansas,Other ag prods.,tmiles_in,2486.82446,million ton-miles,2022
Kansas,Coal-n.e.c.,tmiles_within,1699.822649,million ton-miles,2022
Kansas,Coal-n.e.c.,tmiles_out,2761.934058,million ton-miles,2022
Kansas,Coal-n.e.c.,tmiles_in,2432.384311,million ton-miles,2022
Kansas,Nonmetal min. prods.,tmiles_within,1456.236478,million ton-miles,2022
Kansas,Nonmetal min. prods.,tmiles_out,2389.247317,million ton-miles,2022
Kansas,Nonmetal min. prods.,tmiles_in,1731.500879,million ton-miles,2022
Kansas,Gasoline,tmiles_within,1373.590196,million ton-miles,2022
Kansas,Gasoline,tmiles_out,1759.394524,million ton-miles,2022
Kansas,Gasoline,tmiles_in,1513.370149,million ton-miles,2022
Kansas,Fertilizers,tmiles_within,950.923393,million ton-miles,2022
Kansas,Fertilizers,tmiles_out,1577.46046,million ton-miles,2022
Kansas,Fertilizers,tmiles_in,1429.685004,million ton-miles,2022
Kansas,Animal feed,tmiles_within,801.600211,million ton-miles,2022
Kansas,Animal feed,tmiles_out,1456.540322,million ton-miles,2022
Kansas,Animal feed,tmiles_in,1341.020154,million ton-miles,2022
Kansas,Natural sands,tmiles_within,656.651471,million ton-miles,2022
Kansas,Natural sands,tmiles_out,1436.53968,million ton-miles,2022
Kansas,Natural sands,tmiles_in,1221.037051,million ton-miles,2022
Kentucky,Coal,tmiles_within,3065.503295,million ton-miles,2022
Kentucky,Coal,tmiles_out,13836.96205,million ton-miles,2022
Kentucky,Coal,tmiles_in,20574.78739,million ton-miles,2022
Kentucky,Gravel,tmiles_within,2898.376163,million ton-miles,2022
Kentucky,Gravel,tmiles_out,9330.991428,million ton-miles,2022
Kentucky,Gravel,tmiles_in,10647.63249,million ton-miles,2022
Kentucky,Cereal grains,tmiles_within,1407.147702,million ton-miles,2022
Kentucky,Cereal grains,tmiles_out,6403.873508,million ton-miles,2022
Kentucky,Cereal grains,tmiles_in,9427.904096,million ton-miles,2022
Kentucky,Coal-n.e.c.,tmiles_within,838.776896,million ton-miles,2022
Kentucky,Coal-n.e.c.,tmiles_out,4162.527716,million ton-miles,2022
Kentucky,Coal-n.e.c.,tmiles_in,5208.686101,million ton-miles,2022
Kentucky,Gasoline,tmiles_within,792.703963,million ton-miles,2022
Kentucky,Gasoline,tmiles_out,3455.563496,million ton-miles,2022
Kentucky,Gasoline,tmiles_in,3284.314113,million ton-miles,2022
Kentucky,Waste/scrap,tmiles_within,781.056769,million ton-miles,2022
Kentucky,Waste/scrap,tmiles_out,2757.962743,million ton-miles,2022
Kentucky,Waste/scrap,tmiles_in,2602.626855,million ton-miles,2022
Kentucky,Logs,tmiles_within,779.326934,million ton-miles,2022
Kentucky,Logs,tmiles_out,2564.365506,million ton-miles,2022
Kentucky,Logs,tmiles_in,2499.676147,million ton-miles,2022
Kentucky,Fuel oils,tmiles_within,555.696774,million ton-miles,2022
Kentucky,Fuel oils,tmiles_out,2265.140474,million ton-miles,2022
Kentucky,Fuel oils,tmiles_in,2335.639621,million ton-miles,2022
Kentucky,Nonmetal min. prods.,tmiles_within,500.382544,million ton-miles,2022
Kentucky,Nonmetal min. prods.,tmiles_out,2012.569685,million ton-miles,2022
Kentucky,Nonmetal min. prods.,tmiles_in,2185.165717,million ton-miles,2022
Kentucky,Other ag prods.,tmiles_within,418.472393,million ton-miles,2022
Kentucky,Other ag prods.,tmiles_out,1797.773622,million ton-miles,2022
Kentucky,Other ag prods.,tmiles_in,1563.971375,million ton-miles,2022
Louisiana,Coal-n.e.c.,tmiles_within,9302.372354,million ton-miles,2022
Louisiana,Coal-n.e.c.,tmiles_out,32883.07162,million ton-miles,2022
Louisiana,Coal-n.e.c.,tmiles_in,93055.70599,million ton-miles,2022
Louisiana,Fuel oils,tmiles_within,8508.397545,million ton-miles,2022
Louisiana,Fuel oils,tmiles_out,29162.88487,million ton-miles,2022
Louisiana,Fuel oils,tmiles_in,51434.88173,million ton-miles,2022
Louisiana,Crude petroleum,tmiles_within,7735.78386,million ton-miles,2022
Louisiana,Crude petroleum,tmiles_out,19461.89041,million ton-miles,2022
Louisiana,Crude petroleum,tmiles_in,42334.16376,million ton-miles,2022
Louisiana,Other ag prods.,tmiles_within,6602.016614,million ton-miles,2022
Louisiana,Other ag prods.,tmiles_out,18460.17642,million ton-miles,2022
Louisiana,Other ag prods.,tmiles_in,31463.07727,million ton-miles,2022
Louisiana,Cereal grains,tmiles_within,3604.179458,million ton-miles,2022
Louisiana,Cereal grains,tmiles_out,10168.34651,million ton-miles,2022
Louisiana,Cereal grains,tmiles_in,14077.72799,million ton-miles,2022
Louisiana,Gasoline,tmiles_within,3484.536705,million ton-miles,2022
Louisiana,Gasoline,tmiles_out,8507.597695,million ton-miles,2022
Louisiana,Gasoline,tmiles_in,7453.056743,million ton-miles,2022
Louisiana,Basic chemicals,tmiles_within,3296.54243,million ton-miles,2022
Louisiana,Basic chemicals,tmiles_out,7844.212551,million ton-miles,2022
Louisiana,Basic chemicals,tmiles_in,6385.174703,million ton-miles,2022
Louisiana,Gravel,tmiles_within,2682.068033,million ton-miles,2022
Louisiana,Gravel,tmiles_out,7694.920289,million ton-miles,2022
Louisiana,Gravel,tmiles_in,6328.885957,million ton-miles,2022
Louisiana,Logs,tmiles_within,1657.425648,million ton-miles,2022
Louisiana,Logs,tmiles_out,7017.693202,million ton-miles,2022
Louisiana,Logs,tmiles_in,5740.445416,million ton-miles,2022
Louisiana,Nonmetal min. prods.,tmiles_within,1596.393186,million ton-miles,2022
Louisiana,Nonmetal min. prods.,tmiles_out,5466.022058,million ton-miles,2022
Louisiana,Nonmetal min. prods.,tmiles_in,4181.755026,million ton-miles,2022
Maine,Logs,tmiles_within,2049.639249,million ton-miles,2022
Maine,Logs,tmiles_out,2712.976058,million ton-miles,2022
Maine,Logs,tmiles_in,911.285514,million ton-miles,2022
Maine,Gravel,tmiles_within,390.734972,million ton-miles,2022
Maine,Gravel,tmiles_out,2228.171434,million ton-miles,2022
Maine,Gravel,tmiles_in,658.246122,million ton-miles,2022
Maine,Nonmetal min. prods.,tmiles_within,381.059956,million ton-miles,2022
Maine,Nonmetal min. prods.,tmiles_out,1150.312903,million ton-miles,2022
Maine,Nonmetal min. prods.,tmiles_in,464.839269,million ton-miles,2022
Maine,Coal-n.e.c.,tmiles_within,321.382567,million ton-miles,2022
Maine,Coal-n.e.c.,tmiles_out,548.330614,million ton-miles,2022
Maine,Coal-n.e.c.,tmiles_in,435.24072,million ton-miles,2022
Maine,Fuel oils,tmiles_within,311.769708,million ton-miles,2022
Maine,Fuel oils,tmiles_out,477.658219,million ton-miles,2022
Maine,Fuel oils,tmiles_in,288.258812,million ton-miles,2022
Maine,Gasoline,tmiles_within,289.177591,million ton-miles,2022
Maine,Gasoline,tmiles_out,444.09097,million ton-miles,2022
Maine,Gasoline,tmiles_in,261.249901,million ton-miles,2022
Maine,Wood prods.,tmiles_within,214.104905,million ton-miles,2022
Maine,Wood prods.,tmiles_out,425.327696,million ton-miles,2022
Maine,Wood prods.,tmiles_in,242.459821,million ton-miles,2022
Maine,Other foodstuffs,tmiles_within,146.51113,million ton-miles,2022
Maine,Other foodstuffs,tmiles_out,413.213226,million ton-miles,2022
Maine,Other foodstuffs,tmiles_in,234.831353,million ton-miles,2022
Maine,Basic chemicals,tmiles_within,145.217339,million ton-miles,2022
Maine,Basic chemicals,tmiles_out,278.404275,million ton-miles,2022
Maine,Basic chemicals,tmiles_in,229.933122,million ton-miles,2022
Maine,Waste/scrap,tmiles_within,139.825998,million ton-miles,2022
Maine,Waste/scrap,tmiles_out,234.766565,million ton-miles,2022
Maine,Waste/scrap,tmiles_in,216.617466,million ton-miles,2022
Maryland,Gravel,tmiles_within,1809.115879,million ton-miles,2022
Maryland,Gravel,tmiles_out,2656.492279,million ton-miles,2022
Maryland,Gravel,tmiles_in,4230.950427,million ton-miles,2022
Maryland,Nonmetal min. prods.,tmiles_within,756.037739,million ton-miles,2022
Maryland,Nonmetal min. prods.,tmiles_out,2068.958094,million ton-miles,2022
Maryland,Nonmetal min. prods.,tmiles_in,3125.550543,million ton-miles,2022
Maryland,Natural sands,tmiles_within,365.255059,million ton-miles,2022
Maryland,Natural sands,tmiles_out,1966.155125,million ton-miles,2022
Maryland,Natural sands,tmiles_in,2587.263817,million ton-miles,2022
Maryland,Coal-n.e.c.,tmiles_within,344.684905,million ton-miles,2022
Maryland,Coal-n.e.c.,tmiles_out,1537.975087,million ton-miles,2022
Maryland,Coal-n.e.c.,tmiles_in,2227.048553,million ton-miles,2022
Maryland,Other foodstuffs,tmiles_within,283.874708,million ton-miles,2022
Maryland,Other foodstuffs,tmiles_out,1472.37416,million ton-miles,2022
Maryland,Other foodstuffs,tmiles_in,2014.601563,million ton-miles,2022
Maryland,Waste/scrap,tmiles_within,267.178959,million ton-miles,2022
Maryland,Waste/scrap,tmiles_out,914.381876,million ton-miles,2022
Maryland,Waste/scrap,tmiles_in,1638.537204,million ton-miles,2022
Maryland,Gasoline,tmiles_within,234.375653,million ton-miles,2022
Maryland,Gasoline,tmiles_out,801.969951,million ton-miles,2022
Maryland,Gasoline,tmiles_in,1142.405341,million ton-miles,2022
Maryland,Other ag prods.,tmiles_within,212.271345,million ton-miles,2022
Maryland,Other ag prods.,tmiles_out,790.638264,million ton-miles,2022
Maryland,Other ag prods.,tmiles_in,1095.505463,million ton-miles,2022
Maryland,Logs,tmiles_within,198.195618,million ton-miles,2022
Maryland,Logs,tmiles_out,749.419125,million ton-miles,2022
Maryland,Logs,tmiles_in,1032.52446,million ton-miles,2022
Maryland,Nonmetallic minerals,tmiles_within,179.847238,million ton-miles,2022
Maryland,Nonmetallic minerals,tmiles_out,654.367847,million ton-miles,2022
Maryland,Nonmetallic minerals,tmiles_in,1032.478428,million ton-miles,2022
Massachusetts,Gravel,tmiles_within,1172.258024,million ton-miles,2022
Massachusetts,Gravel,tmiles_out,5631.243803,million ton-miles,2022
Massachusetts,Gravel,tmiles_in,3622.154151,million ton-miles,2022
Massachusetts,Coal-n.e.c.,tmiles_within,879.001364,million ton-miles,2022
Massachusetts,Coal-n.e.c.,tmiles_out,2511.221286,million ton-miles,2022
Massachusetts,Coal-n.e.c.,tmiles_in,2629.017511,million ton-miles,2022
Massachusetts,Nonmetal min. prods.,tmiles_within,672.631486,million ton-miles,2022
Massachusetts,Nonmetal min. prods.,tmiles_out,1657.268332,million ton-miles,2022
Massachusetts,Nonmetal min. prods.,tmiles_in,2298.081375,million ton-miles,2022
Massachusetts,Gasoline,tmiles_within,408.338685,million ton-miles,2022
Massachusetts,Gasoline,tmiles_out,1478.137088,million ton-miles,2022
Massachusetts,Gasoline,tmiles_in,1725.148122,million ton-miles,2022
Massachusetts,Fuel oils,tmiles_within,265.609224,million ton-miles,2022
